the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C26E758C8DE054C03507B10845BD4140,113114,0101000020110F00007510096721BB61C1D116C28900225041,112700,>1m <=5m,ATBI DATABASE,,1446822831000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272400,3929020,35.478662,-83.508635,Noland Creek,,2158.931152,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446822831000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,578102400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E61000003E690E34B2CD54C03C4546BB95E34140,113143,0101000020110F000042805D891DAB61C127EC9D93094A5041,112729,>1m <=5m,ATBI DATABASE,,1446822849000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299884,3961587,35.778,-83.213998,Cosby Creek,Cosby Creek,1742.802612,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446822849000,GRSM,UNR,,6,,,Tritt Cemetery Access Trail,Cosby Government Quarters / Ranger Station Access Road,Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,957916800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000005FE1185AC1C654C0E62127E17CD94140,113149,0101000020110F0000F1D0C47438A561C1CCC46FF4783F5041,112735,>1m <=5m,ATBI DATABASE,,1446822852000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309500,3952620,35.699117,-83.105547,Lower Cataloochee Creek,,4020.623291,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822852000,GRSM,UNR,,6,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,581644800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000D116F6052BC754C0D16D032321D04140,113148,0101000020110F000012EDEC3392A561C1776BCD97B0355041,112734,>1m <=5m,ATBI DATABASE,,1446822852000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308742,3944522,35.626004,-83.111997,Upper Cataloochee Creek,Palmer Creek,2738.823242,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822852000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000AA4103D33C354C082303142AAD14140,113181,0101000020110F0000454D1C7F33A261C1DFDB8D614B375041,112767,>1m <=5m,ATBI DATABASE,,1446822868000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314385,3945734,35.638002,-83.049998,Lower Cataloochee Creek,Winding Stair Branch,3749.368652,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822868000,GRSM,UNR,,9,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,644025600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008D94442EACC454C037E70A3D02CB4140,113177,0101000020110F00008A1D37A273A361C1C551E73A57305041,112763,>1m <=5m,ATBI DATABASE,,1446822866000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312180,3940009,35.585999,-83.073005,Lower Johnathans Creek,,4917.642578,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822866000,GRSM,UNR,,7,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000000D5D00E27AC454C0110D2FE1C0CA4140,113180,0101000020110F0000E0AAD1C349A361C167A168F912305041,112766,>1m <=5m,ATBI DATABASE,,1446822867000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312448,3939782,35.584004,-83.069996,Lower Johnathans Creek,Beantown Creek,4682.922852,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822867000,GRSM,UNR,,4,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1182038400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,at light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000097C30A91B5C454C03CD49CE7C8CA4140,113163,0101000020110F00004463E49A7BA361C1844FE05A1B305041,112749,>1m <=5m,ATBI DATABASE,,1446822859000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312124,3939816,35.584249,-83.073578,Lower Johnathans Creek,,4800.433594,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822859000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,926467200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000B5EF24FEB5C454C04C7A66E9CDCA4140,113162,0101000020110F0000ED7D8DF77BA361C1A4B2779520305041,112748,>1m <=5m,ATBI DATABASE,,1446822859000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312122,3939833,35.584402,-83.073604,Lower Johnathans Creek,,4819.37207,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822859000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C1BB9F2AB1C454C0C4649D36D2CA4140,113166,0101000020110F0000439339DE77A361C1BB4A7C1325305041,112752,>1m <=5m,ATBI DATABASE,,1446822860000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312149,3939847,35.584533,-83.073309,Lower Johnathans Creek,,4827.102051,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822860000,GRSM,UNR,,7,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1055462400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,black light trap,No,day,cert,PKnob moths monitoring
0101000020E610000015B75DAACAC454C0EBEC30A2C4CA4140,113156,0101000020110F000077033D868DA361C1C42D00E516305041,112742,>1m <=5m,ATBI DATABASE,,1446822856000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312007,3939804,35.584119,-83.074866,Lower Johnathans Creek,,4783.5625,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446822856000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Plagodis_serinaria,Plagodis  serinaria,31685,Lemon Plagodis Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1056585600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,at light, , ,cert,ATBI Lepidoptera TWiG
