the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000051F392550AEF54C0E666B9259FB94140,84262,0101000020110F000056A977466FC761C18551B8B8321E5041,83761,>1m <=5m,ATBI DATABASE,,1446870543000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,251770,3926404,35.450162,-83.735002,Lower Fontana Lake-Little Tennessee River,,1737.359253,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446870543000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000F513D8E040E354C09DA4B74748BA4140,84270,0101000020110F00004D44888C6CBD61C12712720FE31E5041,83769,>1m <=5m,ATBI DATABASE,,1446870548000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268504,3926529,35.455324,-83.550831,Fontana Lake-Tuckasegee River,Goldmine Branch,1920.431763,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446870548000,GRSM,UNR,,7,,,Goldmine Loop Trail,Lakeview Drive East Parking #4,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000329504FC68D054C03BF524979CE24140,84283,0101000020110F00009BA2489D6BAD61C198CA54C604495041,83782,>1m <=5m,ATBI DATABASE,,1446870555000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,296031,3960831,35.770397,-83.256404,Cosby Creek,Cricket Branch,2054.198975,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446870555000,GRSM,UNR,,7,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000F30DC4333ACD54C00315697D32E04140,84286,0101000020110F0000FEE69C9EB7AA61C18F5534DA7D465041,83785,>1m <=5m,ATBI DATABASE,,1446870557000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300480,3958636,35.751534,-83.206673,Cosby Creek,,2368.679199,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446870557000,GRSM,UNR,,6,,,Low Gap Trail Access,Cosby Campground Road B,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1060041600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000793E332304CE54C0CC4F14625AE44140,84285,0101000020110F000033C08F1F63AB61C184E32A73D74A5041,83784,>1m <=5m,ATBI DATABASE,,1446870556000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299447,3962263,35.784001,-83.218999,Cosby Creek,Cosby Creek,1650.478271,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446870556000,GRSM,UNR,,8,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A9B8B13904CE54C08970E29739E44140,84284,0101000020110F0000676DAA3263AB61C1CC5B101FB54A5041,83783,>1m <=5m,ATBI DATABASE,,1446870556000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299444,3962152,35.783001,-83.219004,Cosby Creek,Cosby Creek,1710.045654,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446870556000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090540800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000055FCF18714C654C0F34F3070B4D84140,84289,0101000020110F00009630E5ADA5A461C109B68256A73E5041,83788,>1m <=5m,ATBI DATABASE,,1446870558000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310440,3951921,35.693,-83.094999,Lower Cataloochee Creek,,3601.62915,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446870558000,GRSM,UNR,,7,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000BF0259CECCCC54C0A7CD7493BEDF4140,84287,0101000020110F00009C3B9AB55AAA61C12F0EEF8C04465041,83786,>1m <=5m,ATBI DATABASE,,1446870557000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301075,3958230,35.747997,-83.199996,Cosby Creek,Cosby Creek,2564.625977,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446870557000,GRSM,UNR,,6,,,Cosby Horse Trail,Cosby Campground Road B,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000D116F6052BC754C0D16D032321D04140,84288,0101000020110F000012EDEC3392A561C1776BCD97B0355041,83787,>1m <=5m,ATBI DATABASE,,1446870558000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308742,3944522,35.626004,-83.111997,Upper Cataloochee Creek,Palmer Creek,2738.823242,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446870558000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000BB38C454E7C354C0156524BFA1D14140,84294,0101000020110F0000E9ABFF72CCA261C18FEB697C42375041,83793,>1m <=5m,ATBI DATABASE,,1446870561000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313389,3945726,35.637742,-83.06099,Lower Cataloochee Creek,Winding Stair Branch,3210.73584,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446870561000,GRSM,UNR,,8,,,Cataloochee Divide Trail,Cataloochee Entrance Road,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184803200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap, ,day,cert,Noctuidae
0101000020E610000017450F7CECC354C0A21B187B9AD14140,84293,0101000020110F0000278D79D3D0A261C13322A4E43A375041,83792,>1m <=5m,ATBI DATABASE,,1446870560000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313360,3945702,35.63752,-83.061305,Lower Cataloochee Creek,Winding Stair Branch,3129.90918,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446870560000,GRSM,UNR,,6,,,Cataloochee Divide Trail,Cataloochee Entrance Road,Valid,Zanclognatha_martha,Zanclognatha  martha,40587,Pine Barrens Zanclognatha,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184889600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap, ,day,cert,Noctuidae
